hrs,krate,name
2,0.362694301,Christian Zamora
2,0.15952381,Rafael Herrera
2,0.25,Jose Mercado
2,0.07253886,Brian Rey
2,0.298850575,Reynaldo Pichardo
2,0.232736573,Rafael Franco
2,0.542635659,Caleb Marquez
2,0.202346041,Malcom Quintero
2,0.117437722,Franklin Pinto
2,0.24291498,Jesus Moreno
2,0.157446809,Eduar Ramirez
2,0.195088677,Carlos Romero
2,0.270833333,Augusto Acevedo
2,0.259911894,Korry Howell
2,0.256756757,Andy Weber
2,0.298701299,Breiner Licona
2,0.337837838,Meaux Landry
2,0.274509804,Mitchell Edwards
2,0.318681319,Sidney Pimentel
2,0.280952381,Lester Madden
2,0.271604938,Jose Aguilar
2,0.286701209,Alejandro Pie
2,0.27027027,Ryson Polonius
2,0.249406176,Estanli Castillo
2,0.351724138,Sterling Romero
2,0.307277628,Ricardo Caldera
2,0.138075314,Alex Zapete
2,0.22361809,Ilvin Fernandez
2,0.294117647,Axcel Peralta
2,0.172413793,Frank Astacio
2,0.16722408,Darimen Mora Jr.
2,0.102702703,Willfrann Astudillo
2,0.264044944,Mario Paiva
2,0.255972696,Jose Escorche
2,0.151376147,Victor Duarte
2,0.193633952,Derek Escobar
2,0.227160494,Albert Inoa
2,0.15862069,Gary David
2,0.262626263,Lenniell Perez
2,0.269090909,Abel Noguera
2,0.317919075,Nicolas Garcia
2,0.221130221,Edwin Rojas
2,0.231660232,Darlyn Montero
2,0.276422764,Erick Thomas
2,0.375609756,Eudys Carrasco
2,0.255102041,Willi Fana
2,0.35,Eddyson Moreno
2,0.244552058,Franklin Linares
2,0.307692308,Miguel Marcos
2,0.309352518,Joshua Rivera
2,0.273333333,Julio Carrion
2,0.227941176,Alex Garcia
2,0.234939759,Anthony Nunez
2,0.229411765,Ashton McGee
2,0.422997947,Jalen Greer
2,0.128514056,Glenn Santiago
2,0.194805195,Gianfranco Pena
2,0.1,Jesus Ordonez
2,0.264705882,Garrett Frechette
2,0.368965517,Kadon Morton
2,0.182692308,Welington Santana
2,0.312252964,Jairold Carlito
2,0.380952381,Chet Allison
2,0.196850394,Elias Petiyan
2,0.238297872,Deion Walker
2,0.240549828,Miguel Droz
2,0.287958115,Shane Sasaki
2,0.25,Angel Galarraga
2,0.319148936,Zion Bannister
2,0.366459627,Carson Tucker
2,0.226059655,Juan Chacon
2,0.268518519,Ronnier Quintero
2,0.244833068,Estiven Machado
2,0.327759197,Roberto Martinez
2,0.323144105,Jake Burns
2,0.208333333,Solomon Maguire
2,0.243243243,Darnel Collins
2,0.404907975,Breilin Ramirez
2,0.309734513,Luis Suero
2,0.148550725,Iverson Espinoza
2,0.2375,Cesar Martinez
2,0.258196721,Jesus Torres
2,0.424390244,Christopher Morales
2,0.269005848,Jorge Celado
2,0.25879397,Darol Garcia
2,0.23880597,Jamal Zalm
2,0.352272727,Robert Hendrick
2,0.2075,Fernando Hernandez
2,0.256,Javier Armas
2,0.196911197,Roylems Rangel
2,0.27756654,Dawry Martinez
2,0.174603175,Jhonny Perdomo
2,0.263157895,Arnys Rodriguez
2,0.192634561,Jhonson Pena
2,0.203076923,Jesus Ortega
2,0.154285714,Anderson Suriel
2,0.283018868,Albert Rodriguez
2,0.245421245,Carlos Vicioso
2,0.272425249,Javier Mora
2,0.094623656,Andrws Cruz
2,0.327102804,Wilmer Feliciano
2,0.343653251,Saul Bautista
2,0.194373402,Diego Villegas
2,0.22326454,Ruben Vizcaya
2,0.270220588,Adari Grant
2,0.323287671,Elias Reynoso
2,0.216730038,Carlos Carmona
2,0.293333333,Brayan Nolasco
2,0.220779221,Edwin Hidalgo
2,0.129218107,Gregory Barrios
2,0.288209607,Felipe Valderrama
2,0.31661442,Sebastian Castro
2,0.115702479,Solardo Rodriguez
2,0.281535649,Yemil Rosario
2,0.247126437,Emerson Purroy
2,0.1558753,Dario Borrero
2,0.232352941,German Tapia
2,0.209770115,Jhoan Contreras
2,0.331521739,Jonaiker Sandoval
2,0.395833333,Berny Encarnacion
2,0.262798635,Samuel Parra
2,0.196629213,Erickson Sarita
2,0.22739726,Renny Hidalgo
2,0.222222222,Mario Melendez
2,0.210873147,Enderso Lira
2,0.320441989,Reiner Chourio
2,0.194357367,Carlos Avila
2,0.32,Erick Reyes
2,0.287553648,Jefferson De La Cruz
2,0.296703297,Yesbel Herrera
2,0.221491228,Santiago Torres
2,0.31010453,Rivaldo Avila
2,0.329411765,Javier Pariguan
2,0.348066298,Randy Perea
2,0.186170213,Carlos Linarez
2,0.4,Diego Perez
2,0.291803279,German Guilarte
2,0.224783862,Juan Machado
2,0.253521127,Jake Perez
2,0.214689266,Jensy De Leon
2,0.322751323,Manuel Guance
2,0.378378378,Arquedion Muller
2,0.177419355,Albertson Asigen
2,0.143661972,Edward Duran
2,0.405405405,Kristin Munroe
2,0.17721519,Diego Omana
2,0.278996865,Ronal Antigua
2,0.304347826,Tyler Tolve
2,0.157024793,John Rhodes
2,0.203488372,Gabriel Flores
2,0.264150943,Justice Thompson
2,0.279069767,Brenden Dixon
2,0.385869565,Ryan Cepero
2,0.429824561,Cameron Butler
2,0.347222222,Alan Romero
2,0.282894737,Luis Freitez
2,0.279220779,Braylon Bishop
2,0.3,Gavin Tonkel
2,0.26645768,Ray Garrett
2,0.212910532,German Ortiz
2,0.4,Victor Coronil
2,0.136094675,Elis Barreat
2,0.218905473,Jonatan Guzman
2,0.251646904,Bryan Acuna
2,0.191666667,Adan Sanchez
2,0.225274725,Javier Roman
2,0.282208589,Neify Rosario
2,0.153846154,Angel Mata
2,0.173076923,Bryan Andrade
2,0.281345566,Kashon Conliffe
2,0.330985915,Josefrailin Alcantara
2,0.191489362,Orangel Rodriguez
2,0.198067633,Alexander Martinez
2,0.335276968,Angel Pereira
2,0.261627907,Luis Suarez
2,0.233743409,Andres Nolaya
2,0.359813084,Abel De Leon
2,0.269662921,Brayan Sanchez
2,0.278225806,Angel Pierre
2,0.251396648,Guillermo Rodriguez
2,0.195488722,Elian Cortorreal
2,0.204301075,Miguel Fernandez
2,0.203773585,Joselin Payano
2,0.186090226,Jose Monserrate
2,0.269784173,Andri Leon
2,0.164285714,Luis Pelegrin
2,0.196078431,Dariam Gutierrez
2,0.174774775,Isaac Pena
2,0.314285714,Jaycey Benita
2,0.254054054,Nestor Chevalier
2,0.420454545,Helder Rosario
2,0.356060606,Javier Pena
2,0.324758842,Alen Pineda
2,0.203389831,Gilberto Rojas
2,0.254071661,Aneudi Escanio
2,0.209150327,Carlos Altuve
2,0.253424658,Luis Castaneda
2,0.15776699,Gabriel Araujo
2,0.226215645,Roinny Aguiar
2,0.148727984,Nomar Velasquez
2,0.188498403,Greyber Altamirano
2,0.422619048,Gregory Mota
2,0.230919765,Jose Robledo
2,0.142300195,Yoffry Solano
2,0.295302013,Andres Bonolis
2,0.394736842,Yorlis Lendor
2,0.205776173,Cristofher Paniagua
2,0.484848485,Ryan Leitch
2,0.174242424,Cayden Wallace
2,0.208984375,Yeniel Laboy
2,0.284313725,Nomar Diaz
2,0.224137931,Lamar King Jr.
2,0.181818182,July Vittini
2,0.225806452,Nick Morabito
2,0.282442748,Tommy Specht
2,0.307017544,Jankel Ortiz
2,0.191747573,Antonis Macias
2,0.359848485,Ramon Moreno
2,0.212903226,Anthony Baptist
2,0.323210412,Yerlin Luis
2,0.33203125,Hendry Chivilli
2,0.297468354,Cristopher Larez
2,0.300505051,Andy Acevedo
2,0.285714286,Edwin Solano
2,0.125,Felix Morrobel
2,0.256461233,Kevin Ereu
2,0.382716049,Yeral Vizcaino
2,0.177419355,David Isea
2,0.234323432,Reinaldo De La Cruz
2,0.288590604,Juan Rosas
2,0.231707317,Yeiker Reyes
2,0.160839161,Jeremy Ciriaco
2,0.130057803,David Guzman
2,0.233766234,Jonathan Rivero
2,0.413793103,Diego Felix
2,0.229508197,Grenyerbert Velasquez
2,0.29390681,Breiny Ramirez
2,0.130368098,Eliesbert Alejos
2,0.40201005,Brailin Pascual
2,0.169565217,Omar Urbina
2,0.143759874,Yirer Garcia
2,0.143564356,Antonio Pimentel
2,0.230936819,Jose Tovar
2,0.312328767,Carlos De Sousa
2,0.260869565,Antony Gomez
2,0.268656716,Khris Almonte
2,0.229090909,Adrian Ibarra
2,0.141843972,Angel Acosta
2,0.194986072,Angel Herrera
2,0.169741697,Jose Guerra
2,0.177514793,Edgleen Perez
2,0.359550562,Deundre Jones
2,0.348214286,Brandy Caraballo
2,0.292592593,Joseph Sequera
2,0.182509506,Pedro Dalmagro
2,0.285106383,Albert Alberto
2,0.172839506,Soyger Brizuela
2,0.24796748,Luis Parababire
2,0.173255814,Asbel Gonzalez
2,0.239185751,Wagnel Luna
2,0.311764706,Juan Pulinario
2,0.18501171,Jjam Alvarez
2,0.261437908,Johan Estrada
2,0.153061224,Omar Reyes
2,0.168141593,Felix Cotes
2,0.202020202,Railin Reyes
2,0.291457286,Nixon Chirinos
2,0.261627907,Arnaldo Montano
2,0.361344538,Anthony Pena
2,0.169230769,Joswuill Rondon
2,0.252747253,Joan Sierra
2,0.196280992,Moises Valdez
2,0.260204082,Erick Lara
2,0.184834123,Stone Russell
2,0.277227723,Josh Moylan
2,0.142700329,Adrian Santana
2,0.242798354,Carson Rucker
2,0.23902439,Jake Zitella
2,0.451754386,Noah Barber
2,0.18487395,Isael Arias
2,0.25210084,Leonardo Pineda
2,0.333333333,Riangelo Richardson
2,0.301310044,Gregori Arias
2,0.185185185,Yordani Martinez
2,0.239819005,Franchely Silverio
2,0.211940299,Frankeli Mesta
2,0.148148148,Avinson Pinto
2,0.188405797,Tavano Baker
2,0.161812298,Ilan Fernandez
2,0.392473118,Zeus Nunez
2,0.176315789,Kendrick Herrera
2,0.170520231,Aaron Pinero
2,0.196808511,Alfredo Guanchez
2,0.298342541,Jalvin Arias
2,0.346478873,Jose Familia
2,0.08259587,Josueth Quinonez
2,0.158139535,Yohendry Sanchez
2,0.25872093,Christofer Reyes
2,0.256666667,Brayan Amoroso
2,0.207084469,Greylin De La Paz
2,0.24567474,Eddy Marmolejos
2,0.173076923,Rafael Flores
2,0.176229508,Merphy Hernandez
2,0.199152542,Santiago Ustariz
2,0.178484108,Juarlin Soto
2,0.201612903,Nestor Urbina
2,0.260606061,Jesus Premoli
2,0.345679012,Juan Colorado
2,0.23006135,Luis Fragoza
2,0.151351351,Anthony Marquez
2,0.228571429,Ricardo Paez
2,0.238754325,David Carrera
2,0.34,Nathaniel Palacios
2,0.4,Kendrick Hernandez
2,0.197132616,Jehancarlos Mendez
2,0.195402299,Nayerich Waterfort
2,0.308823529,Deshandro Tromp
2,0.247311828,Domingo Batista
2,0.160447761,Jonathan Rangel
2,0.290858726,Engel Paulino
2,0.149456522,Moises Polanco
2,0.173431734,Jose Camacho
2,0.31147541,Frainner Chirinos
2,0.147482014,Christian Astudillo
2,0.263779528,Elvin Garcia
2,0.155807365,Hector Campusano
2,0.158536585,Leandro Morgado
2,0.097883598,Robert Arias
2,0.260204082,Humberto Tiberi
2,0.314465409,Jesus Lugo
2,0.21686747,Diego Campos
2,0.230769231,Dariel Garcia
2,0.2578125,Qyshawn Legito
2,0.118181818,Yoneiker Lugo
2,0.338912134,Anderson Garcia
2,0.169398907,Juan Pablo Cabrera
2,0.322916667,Christian Saez
2,0.145669291,Franklin Rojas
2,0.208791209,Juan Monso
2,0.194444444,Jared Thomas
2,0.361702128,Caden Powell
2,0.262626263,Casey Saucke
2,0.15,Callan Moss
2,0.271186441,Cody Miller
2,0.247524752,JP Smith II
2,0.220930233,Ryan Sprock
2,0.181184669,Cobb Hightower
2,0.208333333,JD Dix
2,0.233480176,Andrew Tess
2,0.481707317,Yan Cruz
2,0.274900398,Ediel Rivera
2,0.185185185,Ronny Cruz
2,0.169590643,Max Durrington
2,0.2,Ivan Luciano
2,0.353741497,Bo Walker
2,0.139784946,Ramcell Medina
2,0.137931034,Jhonael Cuello
2,0.141666667,Jose Verdugo
2,0.309090909,Eduardo Guillen
2,0.098958333,Kevin Alvarez
2,0.150537634,Dorian Soto
2,0.179361179,Wilfri De La Cruz
2,0.223404255,Maykel Coret
2,0.095238095,Breyson Guedez
2,0.243697479,Carlos Taveras
2,0.131736527,Haritzon Castillo
2,0.192090395,Heins Brito
2,0.223880597,Juan Brima
2,0.202380952,Romeli Espinosa
2,0.178571429,Harold Rivas
2,0.216216216,Sandy Presbot
2,0.238993711,Giomar Ubiera
2,0.237762238,Yoander Santana
2,0.167832168,Jose Barrios
2,0.181818182,Hyun Seung Lee
2,0.30625,Eryks Rivero
2,0.185185185,Anthony Millan
2,0.210526316,Yelinson Betances
2,0.23255814,Jhonny Osta
2,0.23,Elerick Gomez
2,0.168949772,Yojancel Cabrera
2,0.276315789,Krishan Ulacio
2,0.067164179,Jhorman Bravo
2,0.233333333,Saivel Zayas
2,0.137254902,Bryan Rodriguez
2,0.142201835,Manuel Campos
2,0.192090395,Rodny Rosario
2,0.162337662,Jhostin Genao
2,0.142857143,Santiago Almao
2,0.238888889,Daniel Dominguez
2,0.283333333,Cesar Acosta
2,0.243119266,Carlos Mota
2,0.255,Fraimy Santa
2,0.080536913,Marco Argudin
2,0.118881119,Nauris De La Cruz
2,0.228070175,Starlin Mieses
2,0.257142857,Ramy Peralta
2,0.242718447,Darwing Ozuna
2,0.17816092,Yeferson Portolatin
2,0.201834862,Luis Maldonado
2,0.102439024,Ricardo Romero
2,0.211640212,Emil Martinez
2,0.333333333,Emile Torres
2,0.419642857,Cristian Bonifacio
2,0.1171875,Ricardo Chirinos
2,0.280487805,Moises Rangel
2,0.242990654,Jose Montilla
2,0.121546961,Eliomar Garces
2,0.179104478,Jose Lavagnino
2,0.267716535,Mayki De La Rosa
2,0.217948718,Fabelin Volquez
2,0.208791209,Angel Carmona
2,0.392857143,Ethan Holliday
2,0.182170543,Timothy Rodriguez
2,0.322274882,Shane Keough
2,0.151202749,Matt Sheely
2,0.357142857,Danny Jordan
2,0.152777778,Brad Miller
2,0.243421053,Jordan Newton
2,0.165680473,Rafael Cabreja
2,0.137457045,Eric Taylor
2,0.19760479,Griff Erickson
2,0.117021277,Jake Blackwood
2,0.257142857,Miguel Velazquez
2,0.292207792,Chad Gross
2,0.154761905,Lorenzo Macias
2,0.161137441,Richard Martinez
2,0.175308642,Steve Brown
2,0.150537634,Elio Sarmiento
2,0.220657277,Reinaldo Pestana
2,0.365384615,Yancarlo Angulo
2,0.357692308,Richard Hidalgo
2,0.323076923,Kevin Denis-Fortier
2,0.19921875,Matt Bouchard
2,0.196363636,Dan Rohlfing
2,0.179133858,Butch Biela
2,0.174825175,David Fonseca
2,0.156716418,Darren Blocker
2,0.31897712,Eric Eiland
2,0.155462185,Wendell Fairley
2,0.279220779,Dustin Biell
2,0.228571429,Michael Pasek
2,0.304225352,Chase Weems
2,0.25433526,Tyler Mann
2,0.276657061,D.J. Jones
2,0.315789474,Runey Davis
2,0.078703704,Keyter Collado
2,0.170886076,Fernando Garcia
2,0.183561644,Johan Garcia
2,0.214285714,Ron Rivas
2,0.175475687,Ivan Contreras
2,0.219963031,Leonardo Gil
2,0.242647059,Franklin Hernandez
2,0.156996587,Gian Guzman
2,0.143333333,Omar Luna
2,0.206382979,Edgar Garzon
2,0.137815126,Diego Cruz
2,0.226256983,Lifete Jose
2,0.111510791,Duarte Yapor
2,0.178947368,Alberto Gil
2,0.296551724,Josh Lopez
2,0.181818182,Arthur Bonevacia
2,0.16027088,Luis Bernardo
2,0.174454829,Robert Vasquez
2,0.132673267,Jose Heberto Felix
2,0.161659514,Silvio Pena
2,0.226775956,Zach Collier
2,0.083333333,Jake Jefferies
2,0.282352941,Christopher Smith
2,0.197628458,Rolando Gomez
2,0.183673469,Bryan Peterson
2,0.26056338,Edwin Roman
2,0.323529412,Beau Brooks
2,0.195121951,Theo Bowe
2,0.160493827,Rodarrick Jones
2,0.371287129,Derrick Phillips
2,0.159151194,Kevin Fontanez
2,0.241758242,Moises Montero
2,0.253940455,Garrison Lassiter
2,0.104868914,Yoel Campusano
2,0.324675325,Blake Trinkler
2,0.158301158,Tomas Francisco
2,0.15301391,Yensy Perez
2,0.186666667,Ryan Voelkel
2,0.251748252,Imbewer Alvarez
2,0.207253886,Kevin Moscatel
2,0.1625,Terry Serrano
2,0.234782609,Dashenko Ricardo
2,0.128289474,Ferrel Gomez
2,0.109375,Hyun-wook Choi
2,0.16796875,Derrik Gibson
2,0.419230769,Augusto Marte
2,0.187702265,Shawn Zarraga
2,0.136217949,George Matheus
2,0.234234234,Alvaro Sosa
2,0.203045685,Charles Hinojosa
2,0.5,Melvin Ray
2,0.270718232,Travis Jones
2,0.266666667,Donavan Tate
2,0.151709402,Nick Lockwood
2,0.153543307,Shannon Wilkerson
2,0.142348754,Daniel Wagner
2,0.406015038,Demetrius McKelvie
2,0.213114754,Cameron Monger
2,0.21875,C.J. Beatty
2,0.234332425,Garen Wright
2,0.1205074,Mario Yepez
2,0.129411765,Julio Izturis
2,0.166842661,Ydwin Villegas
2,0.208715596,Angel Zapata
2,0.349716446,Edward Alfonzo
2,0.148900169,Elvis Garcia
2,0.3003663,Diomedes Lopez
2,0.401515152,Joel Torres
2,0.335648148,Juan Polonia
2,0.208695652,Andres Quezada
2,0.184782609,Rony Peralta
2,0.246625767,Cesar Valera
2,0.194103194,Luis Bryan
2,0.127214171,Juan Cuello
2,0.071895425,Jim Linger
2,0.25831202,Luis Paulino
2,0.294117647,Isaiah Brown
2,0.241666667,David Rivera
2,0.135135135,Ray Van Gurp
2,0.078125,Zach Fisher
2,0.145,Justino Cuevas
2,0.20212766,Winder Torres
2,0.246031746,Robin Rosario
2,0.247863248,Wilder Parra
2,0.158974359,Franklin Diaz
2,0.192926045,Reginald Lampe
2,0.085135135,Yidid Batista
2,0.115523466,Ismael Tijerina
2,0.196463654,Dimas Ponce
2,0.224043716,Bernardo Solarte
2,0.182058047,Exicardo Cayones
2,0.209302326,Mauricio Nagahashi
2,0.24940048,Carlos Lugo
2,0.123893805,Cristian Moronta
2,0.337696335,Rainier Perez
2,0.169201521,Raymer Lopez
2,0.244047619,Jose Cabrera
2,0.131175468,Jonatan Santana
2,0.264705882,Jensi Peralta
2,0.183870968,Franklin Contreras
2,0.151010702,Adderly Rosa
2,0.173626374,Sony Javier
2,0.196531792,Alvaro Blanco
2,0.205546493,Oscar Perez
2,0.203960396,Brayan Arias
2,0.230215827,Jose Victor
2,0.267985612,Andres Santoni
2,0.248031496,Abraham Ramirez
2,0.176190476,Luis Matias
2,0.138408304,Ronny Gil
2,0.235109718,Andres Beras
2,0.238297872,Victor Ferreira
2,0.269754768,Robinson Figueroa
2,0.103053435,Raynolds Guzman
2,0.14673913,Romy Jimenez
2,0.092857143,Juan Blanco
2,0.199556541,Ernesto Ciprian
2,0.16152019,Ronny Lugo
2,0.237623762,Wandel Avila
2,0.169550173,Humberto Mejia
2,0.153179191,Edward Bens
2,0.132978723,Jorky Infante
2,0.280788177,Abdul Nieto
2,0.177053824,Jesus Galindo
2,0.224032587,Gabriel Cornier
2,0.256,Andruth Ramirez
2,0.262152778,Juan Urdaneta
2,0.184210526,Bill Pena
2,0.227786753,Daurys Mercedes
2,0.112204724,Jaime Del Valle
2,0.21039604,Ifran Becerra
2,0.079429735,Ali Castillo
2,0.139767055,Rojean Cleofa
2,0.204275534,Edwin Esquea
2,0.302491103,Luis Beltre
2,0.228099174,Felix Bido
2,0.149501661,Sergio Perez
2,0.191780822,Wander Guillen
2,0.132450331,Eliezer Ortiz
2,0.254901961,Eliseo Aldazaba
2,0.168,Pedro Acosta
2,0.290322581,Kevin Rivers
2,0.125,Leonel Torres
2,0.20516129,Jhohan Acevedo
2,0.207865169,Jose Kalbakgi
2,0.27124183,Diego Mina
2,0.286919831,Nick Benedetto
2,0.193133047,Jorge Miranda
2,0.265993266,Luis Sucre
2,0.219321149,Omar Oses
2,0.384928717,Luis Jolly
2,0.3,Confesor Lara
2,0.165300546,Wilfredo Solano
2,0.354700855,Maydawin De La Cruz
2,0.195079086,Jefry Puente
2,0.121794872,Rodrigo Vigil
2,0.132432432,Franny Polanco
2,0.29787234,Yoelfi Suriel
2,0.078636959,Alex Mercedes
2,0.235632184,Eddy Morrobel
2,0.124705882,Belarmino Campos
2,0.26993865,Christefer Obispo
2,0.199757869,Pedro Ruiz
2,0.145945946,Jesus Loya
2,0.17739628,David Sopilka
2,0.216494845,Ricardo Olivo
2,0.383292383,Ryan Bolden
2,0.185714286,Christian Carmichael
2,0.142857143,Jake DePew
2,0.183856502,Chris Lofton
2,0.159264931,Shane Opitz
2,0.123863636,Ronald Bueno
2,0.195564516,Ronald Castillo
2,0.12745098,Rodolfo Penalo
2,0.367256637,Corderious Dodd
2,0.086876155,Albertin Chavez
2,0.134883721,Jason Mowry
2,0.220149254,Jordan Keegan
2,0.214285714,Jacoby Almaraz
2,0.313186813,Melvin Garcia
2,0.116666667,Anderso Bolivar
2,0.125925926,Leo Rodriguez
2,0.275949367,Junior Agustin
2,0.245762712,Guillermo Matos
2,0.19047619,Adderling Ruiz
2,0.210648148,Alejandro Mendoza
2,0.333333333,Aderlin Gonzalez
2,0.155963303,Adrian Abreu
2,0.080578512,Alejandro Villalobos
2,0.144781145,Juan Camacho
2,0.204444444,Jhosua Montero
2,0.181395349,Anthony Amaya
2,0.191082803,Victor Cruzado
2,0.266435986,Johanny Sierra
2,0.13986014,Luis Ortega
2,0.182897862,Yorman Garcia
2,0.189456343,Ronny Mejias
2,0.145762712,Jhonny Pena
2,0.193989071,Humberto Garcia
2,0.178438662,Alejandro Mejia
2,0.102102102,Jeffry Rojas
2,0.103238866,Franco Pizzoli
2,0.129032258,Wilman Rodriguez
2,0.186440678,Julio Pina
2,0.305555556,Andrew Ray
2,0.286127168,Desmond Henry
2,0.196551724,Adam Ehrlich
2,0.168674699,Dustin Houle
2,0.213930348,Jerrell Allen
2,0.196571429,Glynn Davis
2,0.142589118,Darryl George
2,0.258503401,Dong-Yub Kim
2,0.154411765,Zach Borenstein
2,0.176829268,Renaldo Jenkins
2,0.126903553,Kevin Taylor
2,0.28219697,Jalen Harris
2,0.159574468,Felix A. Santana
2,0.268131868,Bubba Jones
2,0.08685446,Deiber Olivera
2,0.140893471,Andy Paz
2,0.230483271,Jose Luis Javier
2,0.074,Jairo Rodriguez
2,0.242105263,Abraham Robles
2,0.323450135,Nelson Jorge
2,0.138059701,Georvic Perez
2,0.113821138,Jhonnathan Teran
2,0.13372093,Roni Maestre
2,0.221621622,Hilario Villa
2,0.095238095,Luis Jean
2,0.206583428,Javier Lopez
2,0.244444444,Abraham Pierret
2,0.354391371,Miguel Pichardo
2,0.230769231,Angelo Del Castillo
2,0.227598566,Carlos Ozuna
2,0.168224299,Alberti Chavez
2,0.201044386,Emmanuel Salas
2,0.228506787,Dionis Rodriguez
2,0.157381616,Arturo Michelena
2,0.244769874,Joshua Franco
2,0.239350913,Jorge Andrade
2,0.150105708,Victor Cabral
2,0.215962441,Sandy Rodriguez
2,0.127717391,Younaifred Aguero
2,0.195325543,Ivan Mora
2,0.260940032,Victor Medina
2,0.31871345,Jamie Jarmon
2,0.239506173,D'vone McClure
2,0.174061433,Luis Valenzuela
2,0.188235294,Ricardo Valencia
2,0.225,Jose Ariza
2,0.389830508,Chase Patterson
2,0.099264706,Kevin Ross
2,0.31294964,Taylor Hawkins
2,0.269230769,Sammy Ayala
2,0.262872629,Quinten Davis
2,0.159036145,Gabrial Franca
2,0.161397671,Olvy Marte
2,0.190669371,Thomas Alvarez
2,0.18852459,Yohanny Castillo
2,0.260606061,Pedro Pizarro
2,0.25,Jacob Kapstein
2,0.28440367,Leudy Molina
2,0.260869565,Jose Guedez
2,0.202185792,Yerison Pena
2,0.32718894,Mitchell Martes
2,0.276785714,Angel Rosa
2,0.124401914,Enneider Torres
2,0.085066163,Grenny Cumana
2,0.205583756,Adrian Acosta
2,0.182648402,Raymon Tenias
2,0.282608696,Cesar Apaez
2,0.331081081,Hector Asencio
2,0.23173516,Eric Marinez
2,0.1334214,Oswaldo Garcia
2,0.265895954,Alan Ramirez
2,0.223057644,Ledernin Tejada
2,0.20657277,Rainis Silva
2,0.169354839,Darwin Pena
2,0.152517986,Raiwinson Lameda
